"","employee_id","gender","team","financial_q","role_seniority","leadership_for_level","productivity","salary","quarter","year","seniority"
"6052",24031,"Woman","Software","2020 Q3","Senior I","Appropriate for level",69,49000,"3",2020,"Senior"
"6053",24031,"Woman","Software","2020 Q2","Senior I","Appropriate for level",69,49000,"2",2020,"Senior"
"6054",24030,"Man","Software","2020 Q4","Senior I","Appropriate for level",65,48500,"4",2020,"Senior"
"6055",24030,"Man","Software","2020 Q3","Senior I","Appropriate for level",64,48500,"3",2020,"Senior"
"6056",24030,"Man","Software","2020 Q2","Senior I","Appropriate for level",63,48500,"2",2020,"Senior"
"6057",24030,"Man","Software","2020 Q1","Senior I","Appropriate for level",63,48500,"1",2020,"Senior"
"6058",24030,"Man","Software","2019 Q4","Senior I","Appropriate for level",63,48500,"4",2019,"Senior"
"6059",24030,"Man","Software","2019 Q3","Junior II","Appropriate for level",49,41500,"3",2019,"Junior"
"6060",24030,"Man","Software","2019 Q2","Junior II","Appropriate for level",29,41500,"2",2019,"Junior"
"6061",24030,"Man","Software","2019 Q1","Junior II","Appropriate for level",29,41500,"1",2019,"Junior"
"6062",24030,"Man","Software","2018 Q4","Junior II","Appropriate for level",30,41500,"4",2018,"Junior"
"6063",24030,"Man","Software","2018 Q3","Junior II","Appropriate for level",30,41500,"3",2018,"Junior"
"6064",24030,"Man","Software","2018 Q2","Junior I","Appropriate for level",39,38700,"2",2018,"Junior"
"6065",24030,"Man","Software","2018 Q1","Junior I","Appropriate for level",18,38700,"1",2018,"Junior"
"6066",24030,"Man","Software","2017 Q4","Junior I","Appropriate for level",18,38700,"4",2017,"Junior"
"6067",24030,"Man","Software","2017 Q3","Junior I","Appropriate for level",17,38700,"3",2017,"Junior"
"6068",24030,"Man","Software","2017 Q2","Entry-level","Exceeds expectations",56,31700,"2",2017,"Junior"
"6069",24030,"Man","Software","2017 Q1","Entry-level","Appropriate for level",34,31700,"1",2017,"Junior"
"6070",24030,"Man","Software","2016 Q4","Entry-level","Appropriate for level",34,31700,"4",2016,"Junior"
"6071",24030,"Man","Software","2016 Q3","Entry-level","Appropriate for level",34,31700,"3",2016,"Junior"
"6072",24030,"Man","Software","2016 Q2","Entry-level","Appropriate for level",34,31700,"2",2016,"Junior"
"6073",24030,"Man","Software","2016 Q1","Entry-level","Appropriate for level",33,31700,"1",2016,"Junior"
"6074",24029,"Woman","Software","2020 Q4","Senior I","Appropriate for level",45,44100,"4",2020,"Senior"
"6075",24029,"Woman","Software","2020 Q3","Senior I","Appropriate for level",44,44100,"3",2020,"Senior"
"6076",24029,"Woman","Software","2020 Q2","Senior I","Appropriate for level",43,44100,"2",2020,"Senior"
"6077",24029,"Woman","Software","2020 Q1","Senior I","Appropriate for level",42,44100,"1",2020,"Senior"
"6078",24029,"Woman","Software","2019 Q4","Senior I","Appropriate for level",43,44100,"4",2019,"Senior"
"6079",24029,"Woman","Software","2019 Q3","Senior I","Appropriate for level",43,44100,"3",2019,"Senior"
"6080",24028,"Man","Software","2020 Q4","Senior II","Appropriate for level",35,59500,"4",2020,"Senior"
"6081",24028,"Man","Software","2020 Q3","Senior II","Appropriate for level",36,59500,"3",2020,"Senior"
"6082",24028,"Man","Software","2020 Q2","Senior II","Appropriate for level",35,59500,"2",2020,"Senior"
"6083",24028,"Man","Software","2020 Q1","Senior II","Appropriate for level",34,59500,"1",2020,"Senior"
"6084",24028,"Man","Software","2019 Q4","Senior II","Appropriate for level",35,59500,"4",2019,"Senior"
"6085",24028,"Man","Software","2019 Q3","Senior II","Appropriate for level",34,59500,"3",2019,"Senior"
"6086",24028,"Man","Software","2019 Q2","Senior II","Appropriate for level",34,59500,"2",2019,"Senior"
"6087",24028,"Man","Software","2019 Q1","Senior II","Appropriate for level",34,59500,"1",2019,"Senior"
"6088",24028,"Man","Software","2018 Q4","Senior I","Exceeds expectations",93,52500,"4",2018,"Senior"
"6089",24028,"Man","Software","2018 Q3","Senior I","Appropriate for level",74,52500,"3",2018,"Senior"
"6090",24028,"Man","Software","2018 Q2","Senior I","Appropriate for level",73,52500,"2",2018,"Senior"
"6091",24028,"Man","Software","2018 Q1","Senior I","Appropriate for level",72,52500,"1",2018,"Senior"
"6092",24028,"Man","Software","2017 Q4","Junior II","Appropriate for level",55,45500,"4",2017,"Junior"
"6093",24027,"Man","Software","2020 Q4","Senior II","Exceeds expectations",79,54800,"4",2020,"Senior"
"6094",24027,"Man","Software","2020 Q3","Senior II","Exceeds expectations",79,54800,"3",2020,"Senior"
"6095",24027,"Man","Software","2020 Q2","Senior II","Appropriate for level",79,54800,"2",2020,"Senior"
"6096",24027,"Man","Software","2020 Q1","Senior II","Exceeds expectations",79,54800,"1",2020,"Senior"
"6097",24027,"Man","Software","2019 Q4","Senior II","Appropriate for level",79,54800,"4",2019,"Senior"
"6098",24027,"Man","Software","2019 Q3","Senior I","Appropriate for level",82,47800,"3",2019,"Senior"
"6099",24027,"Man","Software","2019 Q2","Senior I","Appropriate for level",61,47800,"2",2019,"Senior"
"6100",24027,"Man","Software","2019 Q1","Senior I","Appropriate for level",62,47800,"1",2019,"Senior"
"6101",24027,"Man","Software","2018 Q4","Senior I","Appropriate for level",61,47800,"4",2018,"Senior"
"6102",24027,"Man","Software","2018 Q3","Senior I","Appropriate for level",61,47800,"3",2018,"Senior"
"6103",24027,"Man","Software","2018 Q2","Senior I","Appropriate for level",60,47800,"2",2018,"Senior"
"6104",24027,"Man","Software","2018 Q1","Senior I","Appropriate for level",59,47800,"1",2018,"Senior"
"6105",24027,"Man","Software","2017 Q4","Senior I","Appropriate for level",59,47800,"4",2017,"Senior"
"6106",24027,"Man","Software","2017 Q3","Senior I","Appropriate for level",58,47800,"3",2017,"Senior"
"6107",24027,"Man","Software","2017 Q2","Junior II","Exceeds expectations",66,40800,"2",2017,"Junior"
"6108",24027,"Man","Software","2017 Q1","Junior II","Appropriate for level",45,40800,"1",2017,"Junior"
"6109",24027,"Man","Software","2016 Q4","Junior II","Appropriate for level",44,40800,"4",2016,"Junior"
"6110",24027,"Man","Software","2016 Q3","Junior II","Appropriate for level",43,40800,"3",2016,"Junior"
"6111",24027,"Man","Software","2016 Q2","Junior II","Appropriate for level",44,40800,"2",2016,"Junior"
"6112",24027,"Man","Software","2016 Q1","Junior I","Exceeds expectations",81,38000,"1",2016,"Junior"
"6113",24027,"Man","Software","2015 Q4","Junior I","Exceeds expectations",61,38000,"4",2015,"Junior"
"6114",24027,"Man","Software","2015 Q3","Junior I","Appropriate for level",61,38000,"3",2015,"Junior"
"6115",24026,"Man","Software","2020 Q4","Senior II","Appropriate for level",53,56400,"4",2020,"Senior"
"6116",24026,"Man","Software","2020 Q3","Senior II","Appropriate for level",52,56400,"3",2020,"Senior"
"6117",24026,"Man","Software","2020 Q2","Senior II","Appropriate for level",51,56400,"2",2020,"Senior"
"6118",24026,"Man","Software","2020 Q1","Senior II","Appropriate for level",51,56400,"1",2020,"Senior"
"6119",24026,"Man","Software","2019 Q4","Senior II","Appropriate for level",51,56400,"4",2019,"Senior"
"6120",24026,"Man","Software","2019 Q3","Senior I","Exceeds expectations",91,49400,"3",2019,"Senior"
"6121",24026,"Man","Software","2019 Q2","Senior I","Appropriate for level",70,49400,"2",2019,"Senior"
"6122",24026,"Man","Software","2019 Q1","Junior II","Appropriate for level",48,42400,"1",2019,"Junior"
"6123",24026,"Man","Software","2018 Q4","Junior II","Appropriate for level",29,42400,"4",2018,"Junior"
"6124",24026,"Man","Software","2018 Q3","Junior II","Appropriate for level",29,42400,"3",2018,"Junior"
"6125",24026,"Man","Software","2018 Q2","Junior I","Appropriate for level",71,39600,"2",2018,"Junior"
"6126",24026,"Man","Software","2018 Q1","Junior I","Appropriate for level",49,39600,"1",2018,"Junior"
"6127",24026,"Man","Software","2017 Q4","Junior I","Appropriate for level",50,39600,"4",2017,"Junior"
"6128",24026,"Man","Software","2017 Q3","Junior I","Appropriate for level",50,39600,"3",2017,"Junior"
"6129",24026,"Man","Software","2017 Q2","Junior I","Appropriate for level",49,39600,"2",2017,"Junior"
"6130",24026,"Man","Software","2017 Q1","Junior I","Appropriate for level",49,39600,"1",2017,"Junior"
"6131",24026,"Man","Software","2016 Q4","Junior I","Appropriate for level",49,39600,"4",2016,"Junior"
"6132",24026,"Man","Software","2016 Q3","Junior I","Appropriate for level",48,39600,"3",2016,"Junior"
"6133",24026,"Man","Software","2016 Q2","Junior I","Appropriate for level",48,39600,"2",2016,"Junior"
"6134",24026,"Man","Software","2016 Q1","Junior I","Exceeds expectations",47,39600,"1",2016,"Junior"
"6135",24026,"Man","Software","2015 Q4","Junior I","Appropriate for level",47,39600,"4",2015,"Junior"
"6136",24026,"Man","Software","2015 Q3","Junior I","Appropriate for level",48,39600,"3",2015,"Junior"
"6137",24026,"Man","Software","2015 Q2","Junior I","Appropriate for level",47,39600,"2",2015,"Junior"
"6138",24025,"Man","Software","2020 Q4","Senior II","Appropriate for level",52,59900,"4",2020,"Senior"
"6139",24025,"Man","Software","2020 Q3","Senior II","Appropriate for level",52,59900,"3",2020,"Senior"
"6140",24025,"Man","Software","2020 Q2","Senior II","Appropriate for level",52,59900,"2",2020,"Senior"
"6141",24025,"Man","Software","2020 Q1","Senior II","Appropriate for level",52,59900,"1",2020,"Senior"
"6142",24025,"Man","Software","2019 Q4","Senior II","Appropriate for level",50,59900,"4",2019,"Senior"
"6143",24025,"Man","Software","2019 Q3","Senior II","Appropriate for level",52,59900,"3",2019,"Senior"
"6144",24025,"Man","Software","2019 Q2","Senior II","Appropriate for level",51,59900,"2",2019,"Senior"
"6145",24025,"Man","Software","2019 Q1","Senior II","Appropriate for level",49,59900,"1",2019,"Senior"
"6146",24025,"Man","Software","2018 Q4","Senior II","Appropriate for level",50,59900,"4",2018,"Senior"
"6147",24025,"Man","Software","2018 Q3","Senior II","Appropriate for level",50,59900,"3",2018,"Senior"
"6148",24025,"Man","Software","2018 Q2","Senior II","Appropriate for level",51,59900,"2",2018,"Senior"
"6149",24025,"Man","Software","2018 Q1","Senior II","Appropriate for level",50,59900,"1",2018,"Senior"
"6150",24025,"Man","Software","2017 Q4","Senior I","Appropriate for level",32,52900,"4",2017,"Senior"
"6151",24025,"Man","Software","2017 Q3","Senior I","Appropriate for level",13,52900,"3",2017,"Senior"
"6152",24025,"Man","Software","2017 Q2","Junior II","Appropriate for level",32,45900,"2",2017,"Junior"
"6153",24025,"Man","Software","2017 Q1","Junior II","Appropriate for level",13,45900,"1",2017,"Junior"
"6154",24025,"Man","Software","2016 Q4","Junior II","Appropriate for level",14,45900,"4",2016,"Junior"
"6155",24025,"Man","Software","2016 Q3","Junior II","Appropriate for level",11,45900,"3",2016,"Junior"
"6156",24025,"Man","Software","2016 Q2","Junior II","Appropriate for level",12,45900,"2",2016,"Junior"
"6157",24025,"Man","Software","2016 Q1","Junior II","Appropriate for level",12,45900,"1",2016,"Junior"
"6158",24024,"Man","Software","2020 Q4","Senior II","Appropriate for level",35,60700,"4",2020,"Senior"
"6159",24024,"Man","Software","2020 Q3","Senior II","Appropriate for level",35,60700,"3",2020,"Senior"
"6160",24024,"Man","Software","2020 Q2","Senior II","Appropriate for level",33,60700,"2",2020,"Senior"
"6161",24024,"Man","Software","2020 Q1","Senior II","Appropriate for level",34,60700,"1",2020,"Senior"
"6162",24024,"Man","Software","2019 Q4","Senior II","Appropriate for level",34,60700,"4",2019,"Senior"
"6163",24024,"Man","Software","2019 Q3","Senior II","Appropriate for level",34,60700,"3",2019,"Senior"
"6164",24024,"Man","Software","2019 Q2","Senior I","Appropriate for level",70,53700,"2",2019,"Senior"
"6165",24024,"Man","Software","2019 Q1","Senior I","Appropriate for level",51,53700,"1",2019,"Senior"
"6166",24024,"Man","Software","2018 Q4","Senior I","Appropriate for level",52,53700,"4",2018,"Senior"
"6167",24024,"Man","Software","2018 Q3","Senior I","Appropriate for level",49,53700,"3",2018,"Senior"
"6168",24024,"Man","Software","2018 Q2","Junior II","Exceeds expectations",78,46700,"2",2018,"Junior"
"6169",24024,"Man","Software","2018 Q1","Junior II","Appropriate for level",58,46700,"1",2018,"Junior"
"6170",24024,"Man","Software","2017 Q4","Junior II","Appropriate for level",57,46700,"4",2017,"Junior"
"6171",24024,"Man","Software","2017 Q3","Junior II","Appropriate for level",56,46700,"3",2017,"Junior"
"6172",24024,"Man","Software","2017 Q2","Junior II","Appropriate for level",56,46700,"2",2017,"Junior"
"6173",24024,"Man","Software","2017 Q1","Junior II","Appropriate for level",57,46700,"1",2017,"Junior"
"6174",24024,"Man","Software","2016 Q4","Junior II","Appropriate for level",55,46700,"4",2016,"Junior"
"6175",24023,"Woman","Software","2020 Q4","Senior II","Needs improvement",36,54100,"4",2020,"Senior"
"6176",24023,"Woman","Software","2020 Q3","Senior II","Appropriate for level",36,54100,"3",2020,"Senior"
"6177",24023,"Woman","Software","2020 Q2","Senior II","Appropriate for level",37,54100,"2",2020,"Senior"
"6178",24023,"Woman","Software","2020 Q1","Senior II","Appropriate for level",36,54100,"1",2020,"Senior"
"6179",24023,"Woman","Software","2019 Q4","Senior II","Appropriate for level",35,54100,"4",2019,"Senior"
"6180",24023,"Woman","Software","2019 Q3","Senior II","Appropriate for level",36,54100,"3",2019,"Senior"
"6181",24023,"Woman","Software","2019 Q2","Senior II","Appropriate for level",36,54100,"2",2019,"Senior"
"6182",24023,"Woman","Software","2019 Q1","Senior II","Appropriate for level",35,54100,"1",2019,"Senior"
"6183",24023,"Woman","Software","2018 Q4","Senior I","Appropriate for level",42,47100,"4",2018,"Senior"
"6184",24023,"Woman","Software","2018 Q3","Senior I","Appropriate for level",23,47100,"3",2018,"Senior"
"6185",24023,"Woman","Software","2018 Q2","Junior II","Appropriate for level",76,40100,"2",2018,"Junior"
"6186",24023,"Woman","Software","2018 Q1","Junior II","Appropriate for level",55,40100,"1",2018,"Junior"
"6187",24023,"Woman","Software","2017 Q4","Junior II","Appropriate for level",57,40100,"4",2017,"Junior"
"6188",24023,"Woman","Software","2017 Q3","Junior II","Appropriate for level",55,40100,"3",2017,"Junior"
"6189",24023,"Woman","Software","2017 Q2","Junior II","Appropriate for level",55,40100,"2",2017,"Junior"
"6190",24023,"Woman","Software","2017 Q1","Junior II","Appropriate for level",54,40100,"1",2017,"Junior"
"6191",24023,"Woman","Software","2016 Q4","Junior II","Appropriate for level",53,40100,"4",2016,"Junior"
"6192",24023,"Woman","Software","2016 Q3","Junior II","Appropriate for level",54,40100,"3",2016,"Junior"
"6193",24023,"Woman","Software","2016 Q2","Junior II","Appropriate for level",53,40100,"2",2016,"Junior"
"6194",24023,"Woman","Software","2016 Q1","Junior II","Appropriate for level",53,40100,"1",2016,"Junior"
"6195",24023,"Woman","Software","2015 Q4","Junior II","Appropriate for level",53,40100,"4",2015,"Junior"
"6196",24023,"Woman","Software","2015 Q3","Junior II","Appropriate for level",51,40100,"3",2015,"Junior"
"6197",24022,"Man","Software","2020 Q4","Senior II","Exceeds expectations",83,50900,"4",2020,"Senior"
"6198",24022,"Man","Software","2020 Q3","Senior II","Appropriate for level",82,50900,"3",2020,"Senior"
"6199",24022,"Man","Software","2020 Q2","Senior II","Exceeds expectations",83,50900,"2",2020,"Senior"
"6200",24022,"Man","Software","2020 Q1","Senior II","Exceeds expectations",82,50900,"1",2020,"Senior"
"6201",24022,"Man","Software","2019 Q4","Senior II","Appropriate for level",80,50900,"4",2019,"Senior"
"6202",24022,"Man","Software","2019 Q3","Senior II","Appropriate for level",80,50900,"3",2019,"Senior"
"6203",24022,"Man","Software","2019 Q2","Senior II","Appropriate for level",80,50900,"2",2019,"Senior"
"6204",24022,"Man","Software","2019 Q1","Senior II","Appropriate for level",80,50900,"1",2019,"Senior"
"6205",24022,"Man","Software","2018 Q4","Senior II","Exceeds expectations",80,50900,"4",2018,"Senior"
"6206",24022,"Man","Software","2018 Q3","Senior II","Exceeds expectations",79,50900,"3",2018,"Senior"
"6207",24022,"Man","Software","2018 Q2","Senior II","Appropriate for level",78,50900,"2",2018,"Senior"
"6208",24022,"Man","Software","2018 Q1","Senior II","Appropriate for level",80,50900,"1",2018,"Senior"
"6209",24022,"Man","Software","2017 Q4","Senior II","Exceeds expectations",79,50900,"4",2017,"Senior"
"6210",24022,"Man","Software","2017 Q3","Senior II","Appropriate for level",77,50900,"3",2017,"Senior"
"6211",24022,"Man","Software","2017 Q2","Senior II","Exceeds expectations",77,50900,"2",2017,"Senior"
"6212",24022,"Man","Software","2017 Q1","Senior I","Appropriate for level",63,43900,"1",2017,"Senior"
"6213",24022,"Man","Software","2016 Q4","Senior I","Appropriate for level",44,43900,"4",2016,"Senior"
"6214",24022,"Man","Software","2016 Q3","Senior I","Appropriate for level",42,43900,"3",2016,"Senior"
"6215",24022,"Man","Software","2016 Q2","Senior I","Appropriate for level",42,43900,"2",2016,"Senior"
"6216",24022,"Man","Software","2016 Q1","Junior II","Appropriate for level",53,36900,"1",2016,"Junior"
"6217",24022,"Man","Software","2015 Q4","Junior II","Appropriate for level",31,36900,"4",2015,"Junior"
